Date,Price,Volume
Aug 05 2014 01: +0,1.349,5258
Aug 06 2014 01: +0,1.498,2193
Aug 07 2014 01: +0,1.435,1657
Aug 08 2014 01: +0,1.414,1361
Aug 09 2014 01: +0,1.495,1438
Aug 10 2014 01: +0,1.464,1151
Aug 11 2014 01: +0,1.51,1248
Aug 12 2014 01: +0,1.849,1404
Aug 13 2014 01: +0,2.302,2085
Aug 14 2014 01: +0,2.436,3810
Aug 15 2014 01: +0,1.766,2206
Aug 16 2014 01: +0,1.024,2107
Aug 17 2014 01: +0,0.312,17571
Aug 18 2014 01: +0,0.243,6454
Aug 19 2014 01: +0,0.463,2797
Aug 20 2014 01: +0,0.459,1863
Aug 21 2014 01: +0,0.435,1530
Aug 22 2014 01: +0,0.432,1548
Aug 23 2014 01: +0,0.411,1559
Aug 24 2014 01: +0,0.419,1491
Aug 25 2014 01: +0,0.426,1488
Aug 26 2014 01: +0,0.448,1414
Aug 27 2014 01: +0,0.456,1255
Aug 28 2014 01: +0,0.484,1177
Aug 29 2014 01: +0,0.479,1398
Aug 30 2014 01: +0,0.521,1357
Aug 31 2014 01: +0,0.632,1301
Sep 01 2014 01: +0,0.727,1096
Sep 02 2014 01: +0,0.731,1273
Sep 03 2014 01: +0,0.751,940
Sep 04 2014 01: +0,0.687,782
Sep 05 2014 01: +0,0.603,946
Sep 06 2014 01: +0,0.583,998
Sep 07 2014 01: +0,0.559,955
Sep 08 2014 01: +0,0.575,817
Sep 09 2014 01: +0,0.56,711
Sep 10 2014 01: +0,0.552,755
Sep 11 2014 01: +0,0.477,868
Sep 12 2014 01: +0,0.485,986
Sep 13 2014 01: +0,0.472,979
Sep 14 2014 01: +0,0.502,829
Sep 15 2014 01: +0,0.505,759
Sep 16 2014 01: +0,0.474,772
Sep 17 2014 01: +0,0.49,720
Sep 18 2014 01: +0,0.474,797
Sep 19 2014 01: +0,0.463,894
Sep 20 2014 01: +0,0.485,845
Sep 21 2014 01: +0,0.499,797
Sep 22 2014 01: +0,0.49,757
Sep 23 2014 01: +0,0.512,707
Sep 24 2014 01: +0,0.515,637
Sep 25 2014 01: +0,0.532,605
Sep 26 2014 01: +0,0.5,758
Sep 27 2014 01: +0,0.487,894
Sep 28 2014 01: +0,0.484,835
Sep 29 2014 01: +0,0.466,687
Sep 30 2014 01: +0,0.489,645
Oct 01 2014 01: +0,0.476,679
Oct 02 2014 01: +0,0.462,681
Oct 03 2014 01: +0,0.486,840
Oct 04 2014 01: +0,0.489,891
Oct 05 2014 01: +0,0.502,816
Oct 06 2014 01: +0,0.503,759
Oct 07 2014 01: +0,0.487,705
Oct 08 2014 01: +0,0.488,645
Oct 09 2014 01: +0,0.486,715
Oct 10 2014 01: +0,0.483,714
Oct 11 2014 01: +0,0.474,926
Oct 12 2014 01: +0,0.496,716
Oct 13 2014 01: +0,0.481,708
Oct 14 2014 01: +0,0.493,620
Oct 15 2014 01: +0,0.479,605
Oct 16 2014 01: +0,0.492,672
Oct 17 2014 01: +0,0.487,622
Oct 18 2014 01: +0,0.482,784
Oct 19 2014 01: +0,0.471,817
Oct 20 2014 01: +0,0.481,635
Oct 21 2014 01: +0,0.496,648
Oct 22 2014 01: +0,0.513,593
Oct 23 2014 01: +0,0.522,600
Oct 24 2014 01: +0,0.512,707
Oct 25 2014 01: +0,0.478,801
Oct 26 2014 01: +0,0.491,832
Oct 27 2014 01: +0,0.472,609
Oct 28 2014 01: +0,0.509,659
Oct 29 2014 01: +0,0.518,585
Oct 30 2014 01: +0,0.474,709
Oct 31 2014 01: +0,0.491,783
Nov 01 2014 01: +0,0.497,770
Nov 02 2014 01: +0,0.502,809
Nov 03 2014 01: +0,0.51,603
Nov 04 2014 01: +0,0.503,622
Nov 05 2014 01: +0,0.491,606
Nov 06 2014 01: +0,0.486,598
Nov 07 2014 01: +0,0.492,661
