Date,Price,Volume
Jan 04 2015 01: +0,0.428,891
Jan 05 2015 01: +0,0.435,858
Jan 06 2015 01: +0,0.44,878
Jan 07 2015 01: +0,0.452,746
Jan 08 2015 01: +0,0.46,838
Jan 09 2015 01: +0,0.456,1084
Jan 10 2015 01: +0,0.46,1141
Jan 11 2015 01: +0,0.469,1011
Jan 12 2015 01: +0,0.456,911
Jan 13 2015 01: +0,0.452,912
Jan 14 2015 01: +0,0.463,842
Jan 15 2015 01: +0,0.465,887
Jan 16 2015 01: +0,0.487,903
Jan 17 2015 01: +0,0.487,1042
Jan 18 2015 01: +0,0.497,1010
Jan 19 2015 01: +0,0.489,858
Jan 20 2015 01: +0,0.486,849
Jan 21 2015 01: +0,0.502,742
Jan 22 2015 01: +0,0.518,780
Jan 23 2015 01: +0,0.533,912
Jan 24 2015 01: +0,0.53,1060
Jan 25 2015 01: +0,0.521,986
Jan 26 2015 01: +0,0.51,887
Jan 27 2015 01: +0,0.507,870
Jan 28 2015 01: +0,0.533,713
Jan 29 2015 01: +0,0.522,798
Jan 30 2015 01: +0,0.519,990
Jan 31 2015 01: +0,0.52,1064
Feb 01 2015 01: +0,0.5,1142
Feb 02 2015 01: +0,0.5,886
Feb 03 2015 01: +0,0.517,788
Feb 04 2015 01: +0,0.521,781
Feb 05 2015 01: +0,0.533,776
Feb 06 2015 01: +0,0.523,863
Feb 07 2015 01: +0,0.52,1153
Feb 08 2015 01: +0,0.524,964
Feb 09 2015 01: +0,0.528,736
Feb 10 2015 01: +0,0.53,704
Feb 11 2015 01: +0,0.526,773
Feb 12 2015 01: +0,0.516,709
Feb 13 2015 01: +0,0.536,1007
Feb 14 2015 01: +0,0.547,911
Feb 15 2015 01: +0,0.538,865
Feb 16 2015 01: +0,0.535,793
Feb 17 2015 01: +0,0.545,734
Feb 18 2015 01: +0,0.557,768
Feb 19 2015 01: +0,0.562,777
Feb 20 2015 01: +0,0.579,754
Feb 21 2015 01: +0,0.594,724
Feb 22 2015 01: +0,0.596,750
Feb 23 2015 01: +0,0.592,703
Feb 24 2015 01: +0,0.587,828
Feb 25 2015 01: +0,0.606,701
Feb 26 2015 01: +0,0.635,665
Feb 27 2015 01: +0,0.525,1045
Feb 28 2015 01: +0,0.534,856
Mar 01 2015 01: +0,0.525,745
Mar 02 2015 01: +0,0.532,588
Mar 03 2015 01: +0,0.539,582
Mar 04 2015 01: +0,0.566,494
Mar 05 2015 01: +0,0.577,518
Mar 06 2015 01: +0,0.607,512
Mar 07 2015 01: +0,0.609,622
Mar 08 2015 01: +0,0.559,595
Mar 09 2015 01: +0,0.562,500
Mar 10 2015 01: +0,0.566,486
