Date,Price,Volume
Aug 05 2014 01: +0,0.565,8488
Aug 06 2014 01: +0,0.589,3584
Aug 07 2014 01: +0,0.611,2523
Aug 08 2014 01: +0,0.623,2071
Aug 09 2014 01: +0,0.642,2097
Aug 10 2014 01: +0,0.639,1757
Aug 11 2014 01: +0,0.672,1705
Aug 12 2014 01: +0,0.747,1834
Aug 13 2014 01: +0,0.741,2733
Aug 14 2014 01: +0,0.863,5229
Aug 15 2014 01: +0,0.994,4476
Aug 16 2014 01: +0,0.979,3750
Aug 17 2014 01: +0,0.187,34761
Aug 18 2014 01: +0,0.139,13001
Aug 19 2014 01: +0,0.274,5867
Aug 20 2014 01: +0,0.283,3938
Aug 21 2014 01: +0,0.262,3184
Aug 22 2014 01: +0,0.248,3635
Aug 23 2014 01: +0,0.252,3568
Aug 24 2014 01: +0,0.258,3017
Aug 25 2014 01: +0,0.262,2989
Aug 26 2014 01: +0,0.258,2876
Aug 27 2014 01: +0,0.264,2613
Aug 28 2014 01: +0,0.272,2595
Aug 29 2014 01: +0,0.271,2778
Aug 30 2014 01: +0,0.311,2897
Aug 31 2014 01: +0,0.371,2727
Sep 01 2014 01: +0,0.406,2254
Sep 02 2014 01: +0,0.412,2357
Sep 03 2014 01: +0,0.438,2075
Sep 04 2014 01: +0,0.395,1754
Sep 05 2014 01: +0,0.379,2110
Sep 06 2014 01: +0,0.373,2083
Sep 07 2014 01: +0,0.377,1865
Sep 08 2014 01: +0,0.372,1670
Sep 09 2014 01: +0,0.399,1741
Sep 10 2014 01: +0,0.412,1636
Sep 11 2014 01: +0,0.378,1804
Sep 12 2014 01: +0,0.337,2161
Sep 13 2014 01: +0,0.342,2038
Sep 14 2014 01: +0,0.347,1988
Sep 15 2014 01: +0,0.337,1756
Sep 16 2014 01: +0,0.359,1704
Sep 17 2014 01: +0,0.373,1648
Sep 18 2014 01: +0,0.37,1679
Sep 19 2014 01: +0,0.369,1813
Sep 20 2014 01: +0,0.359,1947
Sep 21 2014 01: +0,0.375,1675
Sep 22 2014 01: +0,0.361,1485
Sep 23 2014 01: +0,0.358,1240
Sep 24 2014 01: +0,0.366,1276
Sep 25 2014 01: +0,0.383,1270
Sep 26 2014 01: +0,0.376,1635
Sep 27 2014 01: +0,0.365,1868
Sep 28 2014 01: +0,0.354,1738
Sep 29 2014 01: +0,0.348,1342
Sep 30 2014 01: +0,0.342,1474
Oct 01 2014 01: +0,0.348,1397
Oct 02 2014 01: +0,0.349,1552
Oct 03 2014 01: +0,0.359,1636
Oct 04 2014 01: +0,0.36,1859
Oct 05 2014 01: +0,0.349,1917
Oct 06 2014 01: +0,0.344,1490
Oct 07 2014 01: +0,0.364,1394
Oct 08 2014 01: +0,0.356,1517
Oct 09 2014 01: +0,0.369,1429
Oct 10 2014 01: +0,0.364,1579
Oct 11 2014 01: +0,0.358,1798
Oct 12 2014 01: +0,0.363,1577
Oct 13 2014 01: +0,0.361,1371
Oct 14 2014 01: +0,0.37,1284
Oct 15 2014 01: +0,0.366,1339
Oct 16 2014 01: +0,0.363,1425
Oct 17 2014 01: +0,0.374,1364
Oct 18 2014 01: +0,0.357,1608
Oct 19 2014 01: +0,0.349,1445
Oct 20 2014 01: +0,0.346,1202
Oct 21 2014 01: +0,0.357,1110
Oct 22 2014 01: +0,0.348,1349
Oct 23 2014 01: +0,0.362,1129
Oct 24 2014 01: +0,0.361,1443
Oct 25 2014 01: +0,0.349,1627
Oct 26 2014 01: +0,0.363,1963
Oct 27 2014 01: +0,0.38,1437
Oct 28 2014 01: +0,0.39,1276
Oct 29 2014 01: +0,0.399,1143
Oct 30 2014 01: +0,0.398,1118
Oct 31 2014 01: +0,0.39,1345
Nov 01 2014 01: +0,0.372,1529
Nov 02 2014 01: +0,0.385,1706
Nov 03 2014 01: +0,0.411,1305
Nov 04 2014 01: +0,0.398,1180
Nov 05 2014 01: +0,0.404,1041
Nov 06 2014 01: +0,0.401,1085
Nov 07 2014 01: +0,0.411,1062
Nov 08 2014 01: +0,0.414,1446
Nov 09 2014 01: +0,0.434,1314
Nov 10 2014 01: +0,0.441,1177
Nov 11 2014 01: +0,0.441,1044
Nov 12 2014 01: +0,0.3,2033
Nov 13 2014 01: +0,0.31,1370
Nov 14 2014 01: +0,0.338,1323
Nov 15 2014 01: +0,0.362,1531
Nov 16 2014 01: +0,0.364,1351
Nov 17 2014 01: +0,0.353,1184
Nov 18 2014 01: +0,0.364,944
Nov 19 2014 01: +0,0.348,1009
Nov 20 2014 01: +0,0.353,909
Nov 21 2014 01: +0,0.289,1841
Nov 22 2014 01: +0,0.252,1410
Nov 23 2014 01: +0,0.285,1203
Nov 24 2014 01: +0,0.259,1054
Nov 25 2014 01: +0,0.26,1073
Nov 26 2014 01: +0,0.26,1182
Nov 27 2014 01: +0,0.264,1352
Nov 28 2014 01: +0,0.269,1443
Nov 29 2014 01: +0,0.247,888
Nov 30 2014 01: +0,0.181,2015
Dec 01 2014 01: +0,0.201,1102
Dec 02 2014 01: +0,0.234,950
Dec 03 2014 01: +0,0.278,866
Dec 04 2014 01: +0,0.268,767
Dec 05 2014 01: +0,0.272,837
Dec 06 2014 01: +0,0.283,1133
Dec 07 2014 01: +0,0.286,1084
Dec 08 2014 01: +0,0.298,993
Dec 09 2014 01: +0,0.288,949
Dec 10 2014 01: +0,0.272,985
Dec 11 2014 01: +0,0.258,862
Dec 12 2014 01: +0,0.237,1010
Dec 13 2014 01: +0,0.248,1247
Dec 14 2014 01: +0,0.256,1117
Dec 15 2014 01: +0,0.247,913
Dec 16 2014 01: +0,0.246,788
Dec 17 2014 01: +0,0.244,961
Dec 18 2014 01: +0,0.255,833
Dec 19 2014 01: +0,0.248,1026
Dec 20 2014 01: +0,0.257,987
Dec 21 2014 01: +0,0.254,991
Dec 22 2014 01: +0,0.255,990
Dec 23 2014 01: +0,0.258,966
Dec 24 2014 01: +0,0.269,984
Dec 25 2014 01: +0,0.293,1102
Dec 26 2014 01: +0,0.3,1102
Dec 27 2014 01: +0,0.323,1027
Dec 28 2014 01: +0,0.333,1075
Dec 29 2014 01: +0,0.34,1000
Dec 30 2014 01: +0,0.333,1109
Dec 31 2014 01: +0,0.359,968
Jan 01 2015 01: +0,0.357,869
Jan 02 2015 01: +0,0.359,1087
Jan 03 2015 01: +0,0.381,1076
Jan 04 2015 01: +0,0.401,950
Jan 05 2015 01: +0,0.404,965
Jan 06 2015 01: +0,0.416,895
Jan 07 2015 01: +0,0.434,697
Jan 08 2015 01: +0,0.444,773
Jan 09 2015 01: +0,0.451,994
Jan 10 2015 01: +0,0.444,1005
Jan 11 2015 01: +0,0.469,903
Jan 12 2015 01: +0,0.463,766
Jan 13 2015 01: +0,0.463,850
Jan 14 2015 01: +0,0.457,807
Jan 15 2015 01: +0,0.451,857
Jan 16 2015 01: +0,0.455,902
Jan 17 2015 01: +0,0.464,968
Jan 18 2015 01: +0,0.467,893
Jan 19 2015 01: +0,0.456,834
Jan 20 2015 01: +0,0.465,715
Jan 21 2015 01: +0,0.484,679
Jan 22 2015 01: +0,0.492,724
Jan 23 2015 01: +0,0.503,911
Jan 24 2015 01: +0,0.512,854
Jan 25 2015 01: +0,0.508,966
Jan 26 2015 01: +0,0.498,864
Jan 27 2015 01: +0,0.498,843
Jan 28 2015 01: +0,0.507,685
Jan 29 2015 01: +0,0.486,778
