Date,Price,Volume
Jan 18 2016 01: +0,0.491,295
Jan 19 2016 01: +0,0.49,295
Jan 20 2016 01: +0,0.497,395
Jan 21 2016 01: +0,0.539,263
Jan 22 2016 01: +0,0.553,228
Jan 23 2016 01: +0,0.554,268
Jan 24 2016 01: +0,0.575,317
Jan 25 2016 01: +0,0.585,233
Jan 26 2016 01: +0,0.561,219
Jan 27 2016 01: +0,0.569,245
Jan 28 2016 01: +0,0.534,227
Jan 29 2016 01: +0,0.525,253
Jan 30 2016 01: +0,0.52,262
Jan 31 2016 01: +0,0.522,215
Feb 01 2016 01: +0,0.524,236
Feb 02 2016 01: +0,0.493,251
Feb 03 2016 01: +0,0.516,182
Feb 04 2016 01: +0,0.541,196
Feb 05 2016 01: +0,0.535,199
Feb 06 2016 01: +0,0.496,287
Feb 07 2016 01: +0,0.465,282
Feb 08 2016 01: +0,0.494,200
Feb 09 2016 01: +0,0.504,212
Feb 10 2016 01: +0,0.515,167
Feb 11 2016 01: +0,0.472,191
Feb 12 2016 01: +0,0.514,200
Feb 13 2016 01: +0,0.527,259
Feb 14 2016 01: +0,0.552,227
Feb 15 2016 01: +0,0.508,214
Feb 16 2016 01: +0,0.5,184
Feb 17 2016 01: +0,0.504,202
Feb 18 2016 01: +0,0.403,481
Feb 19 2016 01: +0,0.475,309
Feb 20 2016 01: +0,0.506,279
Feb 21 2016 01: +0,0.512,300
Feb 22 2016 01: +0,0.488,263
Feb 23 2016 01: +0,0.506,264
Feb 24 2016 01: +0,0.483,273
Feb 25 2016 01: +0,0.453,289
Feb 26 2016 01: +0,0.454,348
Feb 27 2016 01: +0,0.468,416
Feb 28 2016 01: +0,0.449,332
Feb 29 2016 01: +0,0.441,412
Mar 01 2016 01: +0,0.438,327
Mar 02 2016 01: +0,0.437,318
Mar 03 2016 01: +0,0.431,340
Mar 04 2016 01: +0,0.431,462
Mar 05 2016 01: +0,0.455,423
Mar 06 2016 01: +0,0.437,455
Mar 07 2016 01: +0,0.435,337
Mar 08 2016 01: +0,0.434,390
Mar 09 2016 01: +0,0.435,425
Mar 10 2016 01: +0,0.451,392
Mar 11 2016 01: +0,0.482,445
Mar 12 2016 01: +0,0.529,327
Mar 13 2016 01: +0,0.533,862
Mar 14 2016 01: +0,0.538,941
Mar 15 2016 01: +0,0.571,954
Mar 16 2016 01: +0,0.591,885
Mar 17 2016 01: +0,0.639,856
Mar 18 2016 01: +0,0.613,883
Mar 19 2016 01: +0,0.628,774
Mar 20 2016 01: +0,0.606,369
Mar 21 2016 01: +0,0.61,147
Mar 22 2016 01: +0,0.6,131
Mar 23 2016 01: +0,0.62,137
Mar 24 2016 01: +0,0.587,182
Mar 25 2016 01: +0,0.543,168
Mar 26 2016 01: +0,0.534,173
Mar 27 2016 01: +0,0.522,224
Mar 28 2016 01: +0,0.517,176
Mar 29 2016 01: +0,0.474,185
Mar 30 2016 01: +0,0.459,185
Mar 31 2016 01: +0,0.474,207
Apr 01 2016 01: +0,0.509,235
Apr 02 2016 01: +0,0.531,258
Apr 03 2016 01: +0,0.446,328
Apr 04 2016 01: +0,0.432,172
Apr 05 2016 01: +0,0.487,125
Apr 06 2016 01: +0,0.437,157
Apr 07 2016 01: +0,0.805,3014
Apr 08 2016 01: +0,0.846,945
Apr 09 2016 01: +0,0.759,241
Apr 10 2016 01: +0,0.611,118
Apr 11 2016 01: +0,0.535,137
Apr 12 2016 01: +0,0.479,99
Apr 13 2016 01: +0,0.474,117
Apr 14 2016 01: +0,0.451,107
Apr 15 2016 01: +0,0.451,110
Apr 16 2016 01: +0,0.468,164
Apr 17 2016 01: +0,0.5,121
Apr 18 2016 01: +0,0.513,104
Apr 19 2016 01: +0,0.494,119
Apr 20 2016 01: +0,0.51,86
Apr 21 2016 01: +0,0.475,95
Apr 22 2016 01: +0,0.474,129
Apr 23 2016 01: +0,0.473,130
Apr 24 2016 01: +0,0.483,100
Apr 25 2016 01: +0,0.485,149
Apr 26 2016 01: +0,0.486,87
Apr 27 2016 01: +0,0.474,120
Apr 28 2016 01: +0,0.483,112
Apr 29 2016 01: +0,0.524,121
Apr 30 2016 01: +0,0.564,108
May 01 2016 01: +0,0.563,114
May 02 2016 01: +0,0.562,88
May 03 2016 01: +0,0.637,335
May 04 2016 01: +0,0.779,556
May 05 2016 01: +0,0.699,89
May 06 2016 01: +0,0.671,78
May 07 2016 01: +0,0.757,434
May 08 2016 01: +0,0.757,88
May 09 2016 01: +0,0.696,77
May 10 2016 01: +0,0.643,114
May 11 2016 01: +0,0.612,71
May 12 2016 01: +0,0.65,61
May 13 2016 01: +0,0.583,84
May 14 2016 01: +0,0.547,91
May 15 2016 01: +0,0.511,113
May 16 2016 01: +0,0.478,109
May 17 2016 01: +0,0.469,124
May 18 2016 01: +0,0.457,90
May 19 2016 01: +0,0.493,93
May 20 2016 01: +0,0.612,839
May 21 2016 01: +0,0.642,102
May 22 2016 01: +0,0.616,60
May 23 2016 01: +0,0.589,113
May 24 2016 01: +0,0.596,67
May 25 2016 01: +0,0.585,81
May 26 2016 01: +0,0.582,64
May 27 2016 01: +0,0.554,106
May 28 2016 01: +0,0.579,80
May 29 2016 01: +0,0.524,89
May 30 2016 01: +0,0.476,82
May 31 2016 01: +0,0.507,79
Jun 01 2016 01: +0,0.512,88
Jun 02 2016 01: +0,0.453,108
Jun 03 2016 01: +0,0.564,409
Jun 04 2016 01: +0,0.479,88
Jun 05 2016 01: +0,0.48,94
Jun 06 2016 01: +0,0.615,754
Jun 07 2016 01: +0,0.677,875
Jun 08 2016 01: +0,1.566,3482
Jun 09 2016 01: +0,2.302,4153
Jun 10 2016 01: +0,2.112,1138
Jun 11 2016 01: +0,1.802,505
Jun 12 2016 01: +0,1.411,179
Jun 13 2016 01: +0,2.164,3015
Jun 14 2016 01: +0,2.133,182
Jun 15 2016 01: +0,1.87,67
Jun 16 2016 01: +0,1.69,262
Jun 17 2016 01: +0,1.497,233
Jun 18 2016 01: +0,1.298,103
Jun 19 2016 01: +0,1.098,219
Jun 20 2016 01: +0,0.834,96
Jun 21 2016 01: +0,0.769,104
Jun 22 2016 01: +0,0.815,213
Jun 23 2016 01: +0,0.831,106
Jun 24 2016 01: +0,0.867,145
Jun 25 2016 01: +0,0.781,112
Jun 26 2016 01: +0,0.72,82
Jun 27 2016 01: +0,0.702,67
Jun 28 2016 01: +0,0.679,55
Jun 29 2016 01: +0,0.656,65
Jun 30 2016 01: +0,0.637,64
Jul 01 2016 01: +0,0.627,98
Jul 02 2016 01: +0,0.564,77
Jul 03 2016 01: +0,0.568,78
