Date,Price,Volume
Apr 29 2015 01: +0,0.727,97
Apr 30 2015 01: +0,0.774,79
May 01 2015 01: +0,0.806,62
May 02 2015 01: +0,0.729,67
May 03 2015 01: +0,0.773,79
May 04 2015 01: +0,0.845,61
May 05 2015 01: +0,0.827,42
May 06 2015 01: +0,0.859,64
May 07 2015 01: +0,0.849,53
May 08 2015 01: +0,0.808,69
May 09 2015 01: +0,0.865,90
May 10 2015 01: +0,0.788,50
May 11 2015 01: +0,0.848,71
May 12 2015 01: +0,0.88,57
May 13 2015 01: +0,0.852,58
May 14 2015 01: +0,0.897,53
May 15 2015 01: +0,0.944,65
May 16 2015 01: +0,0.966,56
May 17 2015 01: +0,0.917,61
May 18 2015 01: +0,0.88,47
May 19 2015 01: +0,0.907,49
May 20 2015 01: +0,0.938,63
May 21 2015 01: +0,0.938,48
May 22 2015 01: +0,0.926,60
May 23 2015 01: +0,0.934,72
May 24 2015 01: +0,0.962,72
May 25 2015 01: +0,0.983,51
May 26 2015 01: +0,0.978,38
May 27 2015 01: +0,0.651,152
May 28 2015 01: +0,0.831,74
May 29 2015 01: +0,0.904,49
May 30 2015 01: +0,0.915,66
May 31 2015 01: +0,0.943,63
Jun 01 2015 01: +0,0.915,90
Jun 02 2015 01: +0,0.97,64
Jun 03 2015 01: +0,0.952,55
Jun 04 2015 01: +0,0.896,85
Jun 05 2015 01: +0,0.858,82
Jun 06 2015 01: +0,0.939,60
Jun 07 2015 01: +0,0.904,68
Jun 08 2015 01: +0,0.972,69
Jun 09 2015 01: +0,0.989,52
Jun 10 2015 01: +0,0.932,62
Jun 11 2015 01: +0,0.943,59
Jun 12 2015 01: +0,0.953,56
Jun 13 2015 01: +0,0.93,79
Jun 14 2015 01: +0,0.927,78
Jun 15 2015 01: +0,1.063,57
Jun 16 2015 01: +0,1.05,43
Jun 17 2015 01: +0,1.023,56
Jun 18 2015 01: +0,1.026,42
Jun 19 2015 01: +0,1.056,69
Jun 20 2015 01: +0,1.052,44
Jun 21 2015 01: +0,1.005,70
Jun 22 2015 01: +0,1.015,59
Jun 23 2015 01: +0,1.108,56
Jun 24 2015 01: +0,1.138,38
Jun 25 2015 01: +0,1.149,38
Jun 26 2015 01: +0,1.206,37
Jun 27 2015 01: +0,1.229,81
Jun 28 2015 01: +0,1.147,42
Jun 29 2015 01: +0,1.244,40
Jun 30 2015 01: +0,1.179,43
Jul 01 2015 01: +0,1.157,49
Jul 02 2015 01: +0,1.141,66
Jul 03 2015 01: +0,1.284,69
Jul 04 2015 01: +0,1.532,62
Jul 05 2015 01: +0,2.021,60
Jul 06 2015 01: +0,2.083,49
Jul 07 2015 01: +0,1.98,59
Jul 08 2015 01: +0,1.793,49
Jul 09 2015 01: +0,1.771,62
Jul 10 2015 01: +0,1.98,55
Jul 11 2015 01: +0,2.115,59
Jul 12 2015 01: +0,2.343,60
Jul 13 2015 01: +0,2.342,49
Jul 14 2015 01: +0,2.421,46
Jul 15 2015 01: +0,2.345,36
Jul 16 2015 01: +0,2.247,37
Jul 17 2015 01: +0,2.278,56
Jul 18 2015 01: +0,2.753,47
Jul 19 2015 01: +0,2.897,43
Jul 20 2015 01: +0,2.594,50
Jul 21 2015 01: +0,2.726,32
Jul 22 2015 01: +0,2.704,47
Jul 23 2015 01: +0,2.581,31
Jul 24 2015 01: +0,2.987,44
Jul 25 2015 01: +0,2.683,29
Jul 26 2015 01: +0,2.975,41
Jul 27 2015 01: +0,2.91,44
Jul 28 2015 01: +0,2.792,35
Jul 29 2015 01: +0,2.546,26
Jul 30 2015 01: +0,2.374,40
Jul 31 2015 01: +0,2.463,55
Aug 01 2015 01: +0,2.804,35
Aug 02 2015 01: +0,2.986,19
Aug 03 2015 01: +0,3.03,18
Aug 04 2015 01: +0,2.827,27
Aug 05 2015 01: +0,2.588,31
Aug 06 2015 01: +0,2.616,24
Aug 07 2015 01: +0,2.446,29
Aug 08 2015 01: +0,2.748,35
Aug 09 2015 01: +0,2.769,26
Aug 10 2015 01: +0,2.682,28
Aug 11 2015 01: +0,2.693,30
Aug 12 2015 01: +0,2.601,22
Aug 13 2015 01: +0,2.423,32
Aug 14 2015 01: +0,2.484,30
Aug 15 2015 01: +0,2.04,61
Aug 16 2015 01: +0,1.849,62
Aug 17 2015 01: +0,1.828,35
Aug 18 2015 01: +0,2.175,31
Aug 19 2015 01: +0,2.122,23
Aug 20 2015 01: +0,2.021,33
Aug 21 2015 01: +0,1.818,39
Aug 22 2015 01: +0,1.924,42
Aug 23 2015 01: +0,1.621,58
Aug 24 2015 01: +0,1.599,22
Aug 25 2015 01: +0,1.601,34
Aug 26 2015 01: +0,1.728,20
Aug 27 2015 01: +0,1.782,27
Aug 28 2015 01: +0,1.639,23
Aug 29 2015 01: +0,1.81,34
Aug 30 2015 01: +0,2.017,23
Aug 31 2015 01: +0,2.209,21
Sep 01 2015 01: +0,1.987,13
Sep 02 2015 01: +0,1.739,17
Sep 03 2015 01: +0,1.998,19
Sep 04 2015 01: +0,2.016,17
Sep 05 2015 01: +0,1.897,29
Sep 06 2015 01: +0,2.036,30
Sep 07 2015 01: +0,2.066,34
Sep 08 2015 01: +0,1.929,25
Sep 09 2015 01: +0,2.095,6
Sep 10 2015 01: +0,2.099,29
Sep 11 2015 01: +0,2.096,17
Sep 12 2015 01: +0,1.99,17
Sep 13 2015 01: +0,2.058,17
Sep 14 2015 01: +0,2.001,21
Sep 15 2015 01: +0,1.877,21
Sep 16 2015 01: +0,1.882,39
Sep 17 2015 01: +0,1.937,23
Sep 18 2015 01: +0,1.891,23
Sep 19 2015 01: +0,2.032,38
Sep 20 2015 01: +0,2.095,25
Sep 21 2015 01: +0,2.224,25
Sep 22 2015 01: +0,2.131,18
Sep 23 2015 01: +0,2.167,16
Sep 24 2015 01: +0,2.006,15
Sep 25 2015 01: +0,1.879,31
Sep 26 2015 01: +0,2.157,22
Sep 27 2015 01: +0,1.912,18
Sep 28 2015 01: +0,2.067,7
Sep 29 2015 01: +0,1.921,19
Sep 30 2015 01: +0,1.999,22
Oct 01 2015 01: +0,2.105,21
Oct 02 2015 01: +0,2.144,29
Oct 03 2015 01: +0,2.025,25
Oct 04 2015 01: +0,1.895,18
Oct 05 2015 01: +0,2.149,20
Oct 06 2015 01: +0,2.223,15
Oct 07 2015 01: +0,2.178,31
Oct 08 2015 01: +0,2.066,11
Oct 09 2015 01: +0,1.902,13
Oct 10 2015 01: +0,2.107,29
Oct 11 2015 01: +0,2.182,20
Oct 12 2015 01: +0,2.2,18
Oct 13 2015 01: +0,2.198,13
Oct 14 2015 01: +0,2.279,29
Oct 15 2015 01: +0,2.508,22
Oct 16 2015 01: +0,2.648,20
Oct 17 2015 01: +0,2.839,23
Oct 18 2015 01: +0,2.936,12
Oct 19 2015 01: +0,2.683,9
Oct 20 2015 01: +0,2.498,11
Oct 21 2015 01: +0,2.323,19
Oct 22 2015 01: +0,1.912,13
Oct 23 2015 01: +0,1.835,20
Oct 24 2015 01: +0,1.847,36
Oct 25 2015 01: +0,2.043,29
Oct 26 2015 01: +0,2.172,5
Oct 27 2015 01: +0,1.749,18
Oct 28 2015 01: +0,1.778,22
Oct 29 2015 01: +0,1.776,28
Oct 30 2015 01: +0,2.095,20
Oct 31 2015 01: +0,1.78,18
Nov 01 2015 01: +0,1.631,25
Nov 02 2015 01: +0,1.711,19
Nov 03 2015 01: +0,1.936,18
Nov 04 2015 01: +0,1.9,15
Nov 05 2015 01: +0,1.836,21
Nov 06 2015 01: +0,1.934,13
Nov 07 2015 01: +0,1.942,17
Nov 08 2015 01: +0,1.956,12
Nov 09 2015 01: +0,2.085,17
Nov 10 2015 01: +0,2.056,7
Nov 11 2015 01: +0,1.96,13
Nov 12 2015 01: +0,1.986,13
Nov 13 2015 01: +0,2.151,14
Nov 14 2015 01: +0,2.088,17
Nov 15 2015 01: +0,2.085,13
Nov 16 2015 01: +0,2.115,10
Nov 17 2015 01: +0,2.195,13
Nov 18 2015 01: +0,2.467,9
Nov 19 2015 01: +0,2.376,8
Nov 20 2015 01: +0,2.496,7
Nov 21 2015 01: +0,2.516,16
Nov 22 2015 01: +0,2.349,5
Nov 23 2015 01: +0,2.127,9
Nov 24 2015 01: +0,2.175,11
Nov 25 2015 01: +0,2.377,15
Nov 26 2015 01: +0,2.305,13
Nov 27 2015 01: +0,1.965,12
Nov 28 2015 01: +0,1.862,31
Nov 29 2015 01: +0,1.939,20
Nov 30 2015 01: +0,2.047,16
Dec 01 2015 01: +0,1.806,15
Dec 02 2015 01: +0,1.907,16
Dec 03 2015 01: +0,1.917,21
Dec 04 2015 01: +0,2.019,13
Dec 05 2015 01: +0,2.236,25
Dec 06 2015 01: +0,2.221,10
Dec 07 2015 01: +0,2.298,11
Dec 08 2015 01: +0,2.309,17
Dec 09 2015 01: +0,2.318,10
Dec 10 2015 01: +0,2.449,23
Dec 11 2015 01: +0,2.171,17
Dec 12 2015 01: +0,2.36,16
Dec 13 2015 01: +0,2.217,18
Dec 14 2015 01: +0,2.301,18
Dec 15 2015 01: +0,2.279,4
Dec 16 2015 01: +0,2.475,15
Dec 17 2015 01: +0,2.568,21
Dec 18 2015 01: +0,2.764,14
Dec 19 2015 01: +0,2.495,15
Dec 20 2015 01: +0,2.802,20
Dec 21 2015 01: +0,2.91,16
Dec 22 2015 01: +0,2.786,19
Dec 23 2015 01: +0,2.717,19
Dec 24 2015 01: +0,2.62,20
Dec 25 2015 01: +0,2.974,30
Dec 26 2015 01: +0,3.898,39
Dec 27 2015 01: +0,4.829,7
Dec 28 2015 01: +0,4.388,13
Dec 29 2015 01: +0,4.04,16
Dec 30 2015 01: +0,3.824,23
Dec 31 2015 01: +0,3.899,20
Jan 01 2016 01: +0,4.015,9
Jan 02 2016 01: +0,3.711,25
Jan 03 2016 01: +0,3.768,19
Jan 04 2016 01: +0,3.91,18
Jan 05 2016 01: +0,4.126,9
Jan 06 2016 01: +0,3.961,15
Jan 07 2016 01: +0,4.365,17
Jan 08 2016 01: +0,4.935,17
Jan 09 2016 01: +0,7.932,34
Jan 10 2016 01: +0,7.362,7
Jan 11 2016 01: +0,6.338,7
Jan 12 2016 01: +0,5.809,6
Jan 13 2016 01: +0,5.584,23
Jan 14 2016 01: +0,6.29,19
Jan 15 2016 01: +0,8.098,7
Jan 16 2016 01: +0,6.935,7
Jan 17 2016 01: +0,6.21,8
Jan 18 2016 01: +0,6.192,5
Jan 19 2016 01: +0,5.686,6
Jan 20 2016 01: +0,4.479,7
Jan 21 2016 01: +0,4.418,6
Jan 22 2016 01: +0,4.162,14
Jan 23 2016 01: +0,4.39,22
Jan 24 2016 01: +0,4.506,14
Jan 25 2016 01: +0,4.674,18
Jan 26 2016 01: +0,5.421,11
Jan 27 2016 01: +0,4.627,11
Jan 28 2016 01: +0,4.646,14
Jan 29 2016 01: +0,4.99,17
Jan 30 2016 01: +0,5.614,9
Jan 31 2016 01: +0,5.456,10
Feb 01 2016 01: +0,4.929,9
Feb 02 2016 01: +0,4.728,18
Feb 03 2016 01: +0,4.851,11
Feb 04 2016 01: +0,4.322,6
Feb 05 2016 01: +0,4.325,16
Feb 06 2016 01: +0,4.717,6
Feb 07 2016 01: +0,4.578,14
Feb 08 2016 01: +0,4.416,10
Feb 09 2016 01: +0,3.945,9
Feb 10 2016 01: +0,3.757,7
Feb 11 2016 01: +0,4.042,8
Feb 12 2016 01: +0,4.067,12
Feb 13 2016 01: +0,4.443,19
Feb 14 2016 01: +0,4.406,9
Feb 15 2016 01: +0,4.756,10
Feb 16 2016 01: +0,4.764,9
Feb 17 2016 01: +0,4.927,18
Feb 18 2016 01: +0,3.73,19
Feb 19 2016 01: +0,4.222,16
Feb 20 2016 01: +0,4.802,12
Feb 21 2016 01: +0,4.251,14
Feb 22 2016 01: +0,4.22,12
Feb 23 2016 01: +0,4.285,11
Feb 24 2016 01: +0,4.838,7
Feb 25 2016 01: +0,4.557,6
Feb 26 2016 01: +0,4.2,1
Feb 27 2016 01: +0,4.341,19
Feb 28 2016 01: +0,4.098,13
Feb 29 2016 01: +0,4.479,11
Mar 01 2016 01: +0,4.555,8
Mar 02 2016 01: +0,4.573,10
Mar 03 2016 01: +0,4.89,12
Mar 04 2016 01: +0,4.532,10
Mar 05 2016 01: +0,4.668,15
Mar 06 2016 01: +0,4.495,13
Mar 07 2016 01: +0,4.691,9
Mar 08 2016 01: +0,4.097,7
Mar 09 2016 01: +0,4.435,14
Mar 10 2016 01: +0,4.383,8
Mar 11 2016 01: +0,4.713,4
Mar 12 2016 01: +0,4.72,7
Mar 13 2016 01: +0,4.348,16
Mar 14 2016 01: +0,4.413,11
Mar 15 2016 01: +0,4.305,11
Mar 16 2016 01: +0,4.14,9
Mar 17 2016 01: +0,4.093,15
Mar 18 2016 01: +0,4.161,5
Mar 19 2016 01: +0,4.244,14
Mar 20 2016 01: +0,3.868,8
Mar 21 2016 01: +0,3.935,7
Mar 22 2016 01: +0,3.334,11
Mar 23 2016 01: +0,3.945,13
Mar 24 2016 01: +0,4.119,8
Mar 25 2016 01: +0,4.225,9
Mar 26 2016 01: +0,4.046,13
Mar 27 2016 01: +0,3.96,12
Mar 28 2016 01: +0,3.938,7
Mar 29 2016 01: +0,3.772,11
Mar 30 2016 01: +0,3.435,8
Mar 31 2016 01: +0,3.643,8
Apr 01 2016 01: +0,3.199,8
Apr 02 2016 01: +0,3.92,20
Apr 03 2016 01: +0,3.216,10
Apr 04 2016 01: +0,3.426,6
Apr 05 2016 01: +0,4.098,11
Apr 06 2016 01: +0,3.76,6
Apr 07 2016 01: +0,4.121,6
Apr 08 2016 01: +0,4.014,6
Apr 09 2016 01: +0,3.961,9
Apr 10 2016 01: +0,3.767,7
Apr 11 2016 01: +0,3.721,11
Apr 12 2016 01: +0,3.928,4
Apr 14 2016 01: +0,3.355,7
Apr 15 2016 01: +0,3.33,1
Apr 16 2016 01: +0,3.068,11
Apr 17 2016 01: +0,3.053,6
Apr 18 2016 01: +0,3.268,8
Apr 19 2016 01: +0,3.253,7
Apr 20 2016 01: +0,3.106,6
Apr 21 2016 01: +0,3.273,5
Apr 22 2016 01: +0,3.348,8
Apr 23 2016 01: +0,3.293,11
Apr 24 2016 01: +0,3.311,15
Apr 25 2016 01: +0,3.391,7
Apr 26 2016 01: +0,3.276,8
Apr 27 2016 01: +0,2.959,8
Apr 28 2016 01: +0,3.261,11
Apr 29 2016 01: +0,3.486,11
Apr 30 2016 01: +0,3.4,8
May 01 2016 01: +0,3.082,2
May 02 2016 01: +0,3.556,5
May 03 2016 01: +0,3.414,5
May 04 2016 01: +0,3.467,14
May 05 2016 01: +0,3.881,8
May 06 2016 01: +0,3.719,9
May 07 2016 01: +0,3.796,6
May 08 2016 01: +0,3.736,10
May 09 2016 01: +0,3.438,4
May 10 2016 01: +0,3.581,5
May 11 2016 01: +0,3.645,8
May 12 2016 01: +0,3.581,4
May 13 2016 01: +0,3.815,14
May 14 2016 01: +0,3.779,10
May 15 2016 01: +0,3.841,10
May 16 2016 01: +0,3.911,4
May 17 2016 01: +0,3.434,7
May 18 2016 01: +0,3.226,5
May 19 2016 01: +0,3.126,4
May 20 2016 01: +0,3.112,10
May 21 2016 01: +0,3.37,12
May 22 2016 01: +0,3.656,12
May 23 2016 01: +0,3.632,7
May 24 2016 01: +0,3.909,16
May 25 2016 01: +0,3.833,5
May 26 2016 01: +0,3.915,8
May 27 2016 01: +0,3.963,7
May 28 2016 01: +0,4.103,9
May 29 2016 01: +0,3.898,6
May 30 2016 01: +0,4.183,5
May 31 2016 01: +0,4.233,7
Jun 01 2016 01: +0,4.099,7
Jun 02 2016 01: +0,4.418,10
Jun 03 2016 01: +0,3.742,8
Jun 04 2016 01: +0,3.833,10
Jun 05 2016 01: +0,3.717,6
Jun 06 2016 01: +0,3.707,12
Jun 07 2016 01: +0,3.752,9
Jun 08 2016 01: +0,3.608,8
Jun 09 2016 01: +0,3.709,6
Jun 10 2016 01: +0,3.567,9
Jun 11 2016 01: +0,3.717,12
Jun 12 2016 01: +0,3.473,4
Jun 13 2016 01: +0,3.511,9
Jun 14 2016 01: +0,3.769,6
Jun 15 2016 01: +0,3.685,6
Jun 16 2016 01: +0,3.632,10
Jun 17 2016 01: +0,3.825,12
Jun 18 2016 01: +0,3.844,8
Jun 19 2016 01: +0,4.078,11
Jun 20 2016 01: +0,4.455,6
Jun 21 2016 01: +0,4.417,5
Jun 22 2016 01: +0,4.407,1
Jun 23 2016 01: +0,4.227,7
Jun 24 2016 01: +0,3.413,2
Jun 25 2016 01: +0,3.212,16
Jun 26 2016 01: +0,3.414,6
Jun 27 2016 01: +0,3.108,8
Jun 28 2016 01: +0,3.401,7
Jun 29 2016 01: +0,3.624,6
Jun 30 2016 01: +0,3.588,2
Jul 01 2016 01: +0,3.289,7
Jul 02 2016 01: +0,3.383,8
Jul 03 2016 01: +0,3.4,11
Jul 04 2016 01: +0,3.4,9
Jul 05 2016 01: +0,3.568,9
Jul 06 2016 01: +0,4.013,1
Jul 07 2016 01: +0,3.974,6
Jul 08 2016 01: +0,3.942,5
Jul 09 2016 01: +0,3.958,7
Jul 10 2016 01: +0,4.17,7
Jul 11 2016 01: +0,3.994,7
Jul 12 2016 01: +0,3.922,5
Jul 13 2016 01: +0,3.511,2
Jul 14 2016 01: +0,3.483,3
Jul 15 2016 01: +0,2.963,3
Jul 16 2016 01: +0,3.711,8
Jul 17 2016 01: +0,4.075,6
Jul 18 2016 01: +0,4.004,2
Jul 19 2016 01: +0,3.857,4
Jul 20 2016 01: +0,3.571,11
Jul 21 2016 01: +0,3.593,11
Jul 22 2016 01: +0,3.587,6
Jul 23 2016 01: +0,3.869,7
Jul 24 2016 01: +0,3.986,1
