"Aug 15 2015 01: +0" 1.146 463
"Aug 16 2015 01: +0" 1.108 201
"Aug 17 2015 01: +0" 1.103 143
"Aug 18 2015 01: +0" 1.088 103
"Aug 19 2015 01: +0" 1.104 126
"Aug 20 2015 01: +0" 1.071 201
"Aug 21 2015 01: +0" 0.926 417
"Aug 22 2015 01: +0" 0.539 1351
"Aug 23 2015 01: +0" 0.367 24378
"Aug 24 2015 01: +0" 0.353 5961
"Aug 25 2015 01: +0" 0.39 1297
"Aug 26 2015 01: +0" 0.417 1229
"Aug 27 2015 01: +0" 0.403 917
"Aug 28 2015 01: +0" 0.397 851
"Aug 29 2015 01: +0" 0.402 805
"Aug 30 2015 01: +0" 0.393 847
"Aug 31 2015 01: +0" 0.382 858
"Sep 01 2015 01: +0" 0.37 814
"Sep 02 2015 01: +0" 0.338 883
"Sep 03 2015 01: +0" 0.333 804
"Sep 04 2015 01: +0" 0.346 733
"Sep 05 2015 01: +0" 0.357 842
"Sep 06 2015 01: +0" 0.352 704
"Sep 07 2015 01: +0" 0.335 727
"Sep 08 2015 01: +0" 0.374 844
"Sep 09 2015 01: +0" 0.376 677
"Sep 10 2015 01: +0" 0.38 724
"Sep 11 2015 01: +0" 0.383 874
"Sep 12 2015 01: +0" 0.372 862
"Sep 13 2015 01: +0" 0.359 762
"Sep 14 2015 01: +0" 0.352 649
"Sep 15 2015 01: +0" 0.348 798
"Sep 16 2015 01: +0" 0.329 910
"Sep 17 2015 01: +0" 0.337 713
"Sep 18 2015 01: +0" 0.34 988
"Sep 19 2015 01: +0" 0.354 1026
"Sep 20 2015 01: +0" 0.354 874
"Sep 21 2015 01: +0" 0.343 888
"Sep 22 2015 01: +0" 0.354 661
"Sep 23 2015 01: +0" 0.372 1058
"Sep 24 2015 01: +0" 0.379 976
"Sep 25 2015 01: +0" 0.389 1265
"Sep 26 2015 01: +0" 0.449 1249
"Sep 27 2015 01: +0" 0.449 774
"Sep 28 2015 01: +0" 0.454 603
"Sep 29 2015 01: +0" 0.438 744
"Sep 30 2015 01: +0" 0.416 785
"Oct 01 2015 01: +0" 0.421 701
"Oct 02 2015 01: +0" 0.423 846
"Oct 03 2015 01: +0" 0.425 825
"Oct 04 2015 01: +0" 0.428 765
"Oct 05 2015 01: +0" 0.408 735
"Oct 06 2015 01: +0" 0.381 725
"Oct 07 2015 01: +0" 0.385 696
"Oct 08 2015 01: +0" 0.376 713
"Oct 09 2015 01: +0" 0.378 875
"Oct 10 2015 01: +0" 0.375 949
"Oct 11 2015 01: +0" 0.374 841
