Date,Price,Volume
Mar 26 2016 01: +0,0.392,254
Mar 27 2016 01: +0,0.391,279
Mar 28 2016 01: +0,0.378,230
Mar 29 2016 01: +0,0.369,300
Mar 30 2016 01: +0,0.363,367
Mar 31 2016 01: +0,0.356,315
Apr 01 2016 01: +0,0.343,260
Apr 02 2016 01: +0,0.343,235
Apr 03 2016 01: +0,0.268,489
Apr 04 2016 01: +0,0.292,298
Apr 05 2016 01: +0,0.317,197
Apr 06 2016 01: +0,0.32,169
Apr 07 2016 01: +0,0.333,131
Apr 08 2016 01: +0,0.328,189
Apr 09 2016 01: +0,0.342,199
Apr 10 2016 01: +0,0.324,202
Apr 11 2016 01: +0,0.313,147
Apr 12 2016 01: +0,0.316,127
Apr 13 2016 01: +0,0.331,102
Apr 14 2016 01: +0,0.306,168
Apr 15 2016 01: +0,0.322,157
Apr 16 2016 01: +0,0.327,174
Apr 17 2016 01: +0,0.329,164
Apr 18 2016 01: +0,0.323,174
Apr 19 2016 01: +0,0.31,174
Apr 20 2016 01: +0,0.327,140
Apr 21 2016 01: +0,0.315,128
Apr 22 2016 01: +0,0.321,158
Apr 23 2016 01: +0,0.331,190
Apr 24 2016 01: +0,0.324,188
Apr 25 2016 01: +0,0.319,158
Apr 26 2016 01: +0,0.318,140
Apr 27 2016 01: +0,0.32,155
Apr 28 2016 01: +0,0.319,194
Apr 29 2016 01: +0,0.321,250
Apr 30 2016 01: +0,0.406,627
May 01 2016 01: +0,0.383,152
May 02 2016 01: +0,0.367,134
May 03 2016 01: +0,0.37,137
May 04 2016 01: +0,0.38,138
May 05 2016 01: +0,0.381,120
May 06 2016 01: +0,0.383,141
May 07 2016 01: +0,0.41,138
May 08 2016 01: +0,0.418,122
May 09 2016 01: +0,0.394,107
May 10 2016 01: +0,0.38,166
May 11 2016 01: +0,0.376,122
May 12 2016 01: +0,0.37,173
May 13 2016 01: +0,0.383,158
May 14 2016 01: +0,0.38,231
May 15 2016 01: +0,0.383,199
May 16 2016 01: +0,0.377,146
May 17 2016 01: +0,0.358,160
May 18 2016 01: +0,0.353,129
May 19 2016 01: +0,0.361,142
May 20 2016 01: +0,0.353,195
May 21 2016 01: +0,0.364,196
May 22 2016 01: +0,0.374,136
May 23 2016 01: +0,0.368,126
May 24 2016 01: +0,0.371,136
May 25 2016 01: +0,0.369,114
May 26 2016 01: +0,0.368,109
May 27 2016 01: +0,0.371,121
May 28 2016 01: +0,0.371,152
May 29 2016 01: +0,0.364,147
May 30 2016 01: +0,0.36,158
May 31 2016 01: +0,0.356,128
Jun 01 2016 01: +0,0.358,129
Jun 02 2016 01: +0,0.351,138
Jun 03 2016 01: +0,0.347,157
Jun 04 2016 01: +0,0.35,131
Jun 05 2016 01: +0,0.357,152
Jun 06 2016 01: +0,0.349,133
Jun 07 2016 01: +0,0.336,112
Jun 08 2016 01: +0,0.35,111
Jun 09 2016 01: +0,0.351,110
Jun 10 2016 01: +0,0.353,134
Jun 11 2016 01: +0,0.343,163
Jun 12 2016 01: +0,0.35,119
Jun 13 2016 01: +0,0.34,110
Jun 14 2016 01: +0,0.355,142
Jun 15 2016 01: +0,0.361,93
Jun 16 2016 01: +0,0.351,103
Jun 17 2016 01: +0,0.368,330
Jun 18 2016 01: +0,0.384,136
Jun 19 2016 01: +0,0.377,131
Jun 20 2016 01: +0,0.352,120
Jun 21 2016 01: +0,0.395,919
Jun 22 2016 01: +0,0.412,103
Jun 23 2016 01: +0,0.388,276
Jun 24 2016 01: +0,0.319,196
Jun 25 2016 01: +0,0.29,178
Jun 26 2016 01: +0,0.287,178
Jun 27 2016 01: +0,0.284,180
Jun 28 2016 01: +0,0.301,145
Jun 29 2016 01: +0,0.301,119
Jun 30 2016 01: +0,0.313,130
Jul 01 2016 01: +0,0.311,129
Jul 02 2016 01: +0,0.307,155
Jul 03 2016 01: +0,0.305,134
Jul 04 2016 01: +0,0.295,130
Jul 05 2016 01: +0,0.299,155
Jul 06 2016 01: +0,0.293,225
Jul 07 2016 01: +0,0.301,114
Jul 08 2016 01: +0,0.307,105
Jul 09 2016 01: +0,0.298,120
Jul 10 2016 01: +0,0.246,230
Jul 11 2016 01: +0,0.254,117
Jul 12 2016 01: +0,0.278,127
Jul 13 2016 01: +0,0.293,87
Jul 14 2016 01: +0,0.277,94
Jul 15 2016 01: +0,0.284,83
Jul 16 2016 01: +0,0.292,84
Jul 17 2016 01: +0,0.297,83
Jul 18 2016 01: +0,0.307,75
Jul 19 2016 01: +0,0.296,76
Jul 20 2016 01: +0,0.296,62
Jul 21 2016 01: +0,0.298,66
Jul 22 2016 01: +0,0.293,66
Jul 23 2016 01: +0,0.29,71
Jul 24 2016 01: +0,0.295,77
Jul 25 2016 01: +0,0.295,67
Jul 26 2016 01: +0,0.3,91
Jul 27 2016 01: +0,0.303,78
Jul 28 2016 01: +0,0.303,87
Jul 29 2016 01: +0,0.297,118
Jul 30 2016 01: +0,0.304,87
Jul 31 2016 01: +0,0.3,84
Aug 01 2016 01: +0,0.319,73
Aug 02 2016 01: +0,0.325,54
Aug 03 2016 01: +0,0.315,59
Aug 04 2016 01: +0,0.313,62
Aug 05 2016 01: +0,0.312,51
Aug 06 2016 01: +0,0.297,72
Aug 07 2016 01: +0,0.312,47
Aug 08 2016 01: +0,0.3,53
Aug 09 2016 01: +0,0.3,73
Aug 10 2016 01: +0,0.303,49
Aug 11 2016 01: +0,0.306,78
Aug 12 2016 01: +0,0.31,73
Aug 13 2016 01: +0,0.301,54
Aug 14 2016 01: +0,0.299,67
Aug 15 2016 01: +0,0.305,115
Aug 16 2016 01: +0,0.31,55
Aug 17 2016 01: +0,0.318,71
Aug 18 2016 01: +0,0.324,77
Aug 19 2016 01: +0,0.316,73
Aug 20 2016 01: +0,0.311,91
Aug 21 2016 01: +0,0.317,89
Aug 22 2016 01: +0,0.323,73
Aug 23 2016 01: +0,0.323,79
Aug 24 2016 01: +0,0.335,65
Aug 25 2016 01: +0,0.35,66
Aug 26 2016 01: +0,0.348,68
Aug 27 2016 01: +0,0.356,59
Aug 28 2016 01: +0,0.354,100
Aug 29 2016 01: +0,0.346,52
Aug 30 2016 01: +0,0.347,73
Aug 31 2016 01: +0,0.351,76
Sep 01 2016 01: +0,0.364,50
Sep 02 2016 01: +0,0.367,65
Sep 03 2016 01: +0,0.368,73
Sep 04 2016 01: +0,0.36,110
Sep 05 2016 01: +0,0.368,86
Sep 06 2016 01: +0,0.359,66
Sep 07 2016 01: +0,0.367,48
Sep 08 2016 01: +0,0.377,53
Sep 09 2016 01: +0,0.366,68
Sep 10 2016 01: +0,0.363,120
Sep 11 2016 01: +0,0.367,87
Sep 12 2016 01: +0,0.374,75
Sep 13 2016 01: +0,0.364,74
Sep 14 2016 01: +0,0.362,75
Sep 15 2016 01: +0,0.363,140
Sep 16 2016 01: +0,0.369,80
Sep 17 2016 01: +0,0.376,95
Sep 18 2016 01: +0,0.365,104
Sep 19 2016 01: +0,0.369,71
Sep 20 2016 01: +0,0.362,79
Sep 21 2016 01: +0,0.357,79
Sep 22 2016 01: +0,0.349,144
Sep 23 2016 01: +0,0.356,138
Sep 24 2016 01: +0,0.357,197
Sep 25 2016 01: +0,0.365,96
Sep 26 2016 01: +0,0.364,66
Sep 27 2016 01: +0,0.363,82
Sep 28 2016 01: +0,0.361,87
Sep 29 2016 01: +0,0.359,99
Sep 30 2016 01: +0,0.352,75
Oct 01 2016 01: +0,0.362,100
Oct 02 2016 01: +0,0.364,95
Oct 03 2016 01: +0,0.364,79
Oct 04 2016 01: +0,0.359,56
Oct 05 2016 01: +0,0.366,80
Oct 06 2016 01: +0,0.35,60
Oct 07 2016 01: +0,0.349,103
Oct 08 2016 01: +0,0.345,111
Oct 09 2016 01: +0,0.354,79
Oct 10 2016 01: +0,0.34,76
Oct 11 2016 01: +0,0.338,68
Oct 12 2016 01: +0,0.327,92
Oct 13 2016 01: +0,0.331,52
Oct 14 2016 01: +0,0.336,98
Oct 15 2016 01: +0,0.339,110
Oct 16 2016 01: +0,0.335,116
Oct 17 2016 01: +0,0.331,90
Oct 18 2016 01: +0,0.329,123
Oct 19 2016 01: +0,0.328,115
Oct 20 2016 01: +0,0.324,121
Oct 21 2016 01: +0,0.33,78
Oct 22 2016 01: +0,0.343,99
Oct 23 2016 01: +0,0.346,58
Oct 24 2016 01: +0,0.328,102
Oct 25 2016 01: +0,0.338,49
Oct 26 2016 01: +0,0.321,76
Oct 27 2016 01: +0,0.338,64
Oct 28 2016 01: +0,0.336,69
Oct 29 2016 01: +0,0.336,67
Oct 30 2016 01: +0,0.327,73
Oct 31 2016 01: +0,0.32,69
Nov 01 2016 01: +0,0.33,62
Nov 02 2016 01: +0,0.33,87
Nov 03 2016 01: +0,0.339,54
Nov 04 2016 01: +0,0.329,146
Nov 05 2016 01: +0,0.333,145
Nov 06 2016 01: +0,0.344,102
Nov 07 2016 01: +0,0.341,79
Nov 08 2016 01: +0,0.342,70
Nov 09 2016 01: +0,0.346,80
Nov 10 2016 01: +0,0.34,99
Nov 11 2016 01: +0,0.333,127
Nov 12 2016 01: +0,0.334,135
Nov 13 2016 01: +0,0.338,110
Nov 14 2016 01: +0,0.342,86
Nov 15 2016 01: +0,0.335,85
Nov 16 2016 01: +0,0.339,62
Nov 17 2016 01: +0,0.328,50
Nov 18 2016 01: +0,0.329,75
Nov 19 2016 01: +0,0.332,106
Nov 20 2016 01: +0,0.331,70
Nov 21 2016 01: +0,0.329,66
Nov 22 2016 01: +0,0.325,90
Nov 23 2016 01: +0,0.321,69
Nov 24 2016 01: +0,0.305,112
Nov 25 2016 01: +0,0.302,77
Nov 26 2016 01: +0,0.308,107
Nov 27 2016 01: +0,0.316,71
Nov 28 2016 01: +0,0.311,77
Nov 29 2016 01: +0,0.314,93
Nov 30 2016 01: +0,0.325,79
Dec 01 2016 01: +0,0.325,117
Dec 02 2016 01: +0,0.332,124
Dec 03 2016 01: +0,0.344,109
Dec 04 2016 01: +0,0.345,92
Dec 05 2016 01: +0,0.343,95
Dec 06 2016 01: +0,0.347,54
Dec 07 2016 01: +0,0.363,67
Dec 08 2016 01: +0,0.353,81
Dec 09 2016 01: +0,0.351,67
Dec 10 2016 01: +0,0.365,73
Dec 11 2016 01: +0,0.365,67
Dec 12 2016 01: +0,0.36,65
Dec 13 2016 01: +0,0.376,56
Dec 14 2016 01: +0,0.362,43
Dec 15 2016 01: +0,0.351,58
Dec 16 2016 01: +0,0.356,56
Dec 17 2016 01: +0,0.351,69
Dec 18 2016 01: +0,0.347,85
Dec 19 2016 01: +0,0.345,78
Dec 20 2016 01: +0,0.347,50
Dec 21 2016 01: +0,0.338,77
Dec 22 2016 01: +0,0.34,68
Dec 23 2016 01: +0,0.33,62
Dec 24 2016 01: +0,0.33,95
Dec 25 2016 01: +0,0.342,105
Dec 26 2016 01: +0,0.342,95
Dec 27 2016 01: +0,0.341,101
Dec 28 2016 01: +0,0.346,80
Dec 29 2016 01: +0,0.351,90
Dec 30 2016 01: +0,0.357,80
Dec 31 2016 01: +0,0.359,71
Jan 01 2017 01: +0,0.38,70
Jan 02 2017 01: +0,0.353,87
Jan 03 2017 01: +0,0.363,65
Jan 04 2017 01: +0,0.358,82
Jan 05 2017 01: +0,0.371,63
Jan 06 2017 01: +0,0.374,80
Jan 07 2017 01: +0,0.38,58
Jan 08 2017 01: +0,0.383,80
Jan 09 2017 01: +0,0.367,64
Jan 10 2017 01: +0,0.349,62
Jan 11 2017 01: +0,0.357,97
Jan 12 2017 01: +0,0.357,82
Jan 13 2017 01: +0,0.379,86
Jan 14 2017 01: +0,0.374,80
Jan 15 2017 01: +0,0.365,61
Jan 16 2017 01: +0,0.356,50
Jan 17 2017 01: +0,0.361,69
Jan 18 2017 01: +0,0.362,69
Jan 19 2017 01: +0,0.363,55
Jan 20 2017 01: +0,0.368,52
Jan 21 2017 01: +0,0.365,73
Jan 22 2017 01: +0,0.359,69
Jan 23 2017 01: +0,0.366,62
Jan 24 2017 01: +0,0.391,74
Jan 25 2017 01: +0,0.373,63
Jan 26 2017 01: +0,0.373,59
Jan 27 2017 01: +0,0.36,34
Jan 28 2017 01: +0,0.35,72
Jan 29 2017 01: +0,0.319,76
Jan 30 2017 01: +0,0.277,47
Jan 31 2017 01: +0,0.289,40
Feb 01 2017 01: +0,0.308,57
Feb 02 2017 01: +0,0.334,38
Feb 03 2017 01: +0,0.344,55
Feb 04 2017 01: +0,0.343,55
Feb 05 2017 01: +0,0.335,38
Feb 06 2017 01: +0,0.325,50
Feb 07 2017 01: +0,0.307,34
Feb 08 2017 01: +0,0.315,32
Feb 09 2017 01: +0,0.313,49
Feb 10 2017 01: +0,0.311,39
Feb 11 2017 01: +0,0.316,52
Feb 12 2017 01: +0,0.307,57
Feb 13 2017 01: +0,0.326,43
Feb 14 2017 01: +0,0.315,28
Feb 15 2017 01: +0,0.317,28
Feb 16 2017 01: +0,0.333,33
Feb 17 2017 01: +0,0.326,27
Feb 18 2017 01: +0,0.307,30
Feb 19 2017 01: +0,0.313,44
Feb 20 2017 01: +0,0.309,45
Feb 21 2017 01: +0,0.305,39
Feb 22 2017 01: +0,0.311,29
Feb 23 2017 01: +0,0.318,30
Feb 24 2017 01: +0,0.322,45
Feb 25 2017 01: +0,0.313,58
Feb 26 2017 01: +0,0.312,51
Feb 27 2017 01: +0,0.311,52
Feb 28 2017 01: +0,0.313,29
Mar 01 2017 01: +0,0.314,37
Mar 02 2017 01: +0,0.305,49
Mar 03 2017 01: +0,0.309,87
Mar 04 2017 01: +0,0.307,128
Mar 05 2017 01: +0,0.31,72
Mar 06 2017 01: +0,0.318,53
Mar 07 2017 01: +0,0.314,63
Mar 08 2017 01: +0,0.31,58
Mar 09 2017 01: +0,0.315,57
Mar 10 2017 01: +0,0.327,57
Mar 11 2017 01: +0,0.35,35
Mar 12 2017 01: +0,0.341,48
Mar 13 2017 01: +0,0.346,28
Mar 14 2017 01: +0,0.342,43
Mar 15 2017 01: +0,0.338,45
Mar 16 2017 01: +0,0.335,66
Mar 17 2017 01: +0,0.335,81
Mar 18 2017 01: +0,0.335,119
Mar 19 2017 01: +0,0.341,94
Mar 20 2017 01: +0,0.344,74
Mar 21 2017 01: +0,0.341,72
Mar 22 2017 01: +0,0.344,75
Mar 23 2017 01: +0,0.339,50
Mar 24 2017 01: +0,0.345,63
Mar 25 2017 01: +0,0.36,45
Mar 26 2017 01: +0,0.355,54
